id;City;Type;Adress;Name;Geo_spot1;Geo_spot2
1b32986d4c93975c074def21a55354d2flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Время;Время;55.803363;37.714141
1b4674e130e8c79c768ab24cb252d865flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК L-Club;L-Club;55.674463;37.762587
1db10310158cb122987f5d192816b1f3flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Митинский лес;Митинский лес;55.861615;37.375189
1de329a58eac030984f2ebce59ce7e01flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Аквилон BESIDE;Аквилон BESIDE;55.72782;37.741055
1e8f17806d2986ba7f2ab815a2fa4ea2flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Hide;Hide;55.732712;37.540856
1f921cfb8dc893ec39efbe70d0b4ee37flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Кронштадтский 9;Кронштадтский 9;55.842545;37.489302
1ff8152ba28210b041a07af25afb7f76flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Level Нагатинская;Level Нагатинская;55.682493;37.637515
205f919c0e2b4bd074da939234d677b7flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Фестиваль Парк;Фестиваль Парк;55.858407;37.480184
214a5783b2fba38146ef6e4f4923eccaflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Balance;Balance;55.716488;37.769064
2169ab0ad77e3caf89706b758201873eflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК VAVILOVE / Вавилова 69А;VAVILOVE / Вавилова 69А;55.681052;37.551097
21b5b76a0cc84eb579dcb0c23aeb276cflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Хорошёвский;Хорошёвский;55.786262;37.495626
21bbdec3d2393384e5b6c3a77012f9bdflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Дом-Усадьба Абрикосовых-Гурьевых;Дом-Усадьба Абрикосовых-Гурьевых;55.761208;37.640363
22356500e4cbfbc9df5091c70a22be5cflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Некрасовка;Некрасовка;55.708597;37.935756
2268b98742239d363071a4e51a98b050flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Счастье на Дмитровке / Софьин-Дом;Счастье на Дмитровке / Софьин-Дом;55.887978;37.537155
232565895f9e6f7db63487b45c42bd65flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Рихард;Рихард;55.782299;37.509433
2396d43590ea8e32185e7a963b9b92e9flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК AFI Park Воронцовский;AFI Park Воронцовский;55.662913;37.537874
2438e9ba75ea6080841071647aadf1a7flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Кронштадтский 14;Кронштадтский 14;55.841286;37.497117
24b01160899b5da00d7d1963f4a9e6ffflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Savvin River Residence;Savvin River Residence;55.735515;37.56733
24c3cb650c8e08a0dba1dcf4b5d97f0fflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Ленинградка 58;Ленинградка 58;55.843358;37.481891
2666a35c5490f426686b602487d6ea7dflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Фили Сити;Фили Сити;55.743436;37.510215
26e9007ef38d5818fa98999893cf52edflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Prime Park / Прайм Парк;Prime Park / Прайм Парк;55.793141;37.542617
26ec3832415f33e38c8af7b64d2ecd56flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Лосиноостровский парк;Лосиноостровский парк;55.815392;37.750415
271a07e9c7e4ed4938eab9dc29c09b31flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Бадаевский;Бадаевский;55.750702;37.557718
278da99bddc72898e63ed481f0bfd957flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Измайлово / Константа;Измайлово / Константа;55.799588;37.776448
2922a83fae35e99b9a36800cab849d17flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Discovery;Discovery;55.86745;37.482771
2a2dc522d200295c193669c93f1f6d14flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Вишневый сад;Вишневый сад;55.718517;37.525199
2aa94a45edf4543a5666903784014f35flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Достижение / Останкино;Достижение / Останкино;55.817653;37.603092
2ab370e0c731670c373364222c94b01bflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Достояние;Достояние;55.741835;37.419862
2ce799ba93e27838b3b5f7b0e6573192flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Бродский;Бродский;55.737314;37.570986
2d48df4422358bf78bb892cb29c03036flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Дом на Тишинке;Дом на Тишинке;55.769747;37.577427
2da39e490be937a4d1e653db392835a5flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Лица;Лица;55.786202;37.542329
2f02a0ac612eb87d4eac2c1821b98603flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Mod;Mod;55.79853;37.624795
2f31feda35122627d848deb8b4636858flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Театральный квартал;Театральный квартал;55.791552;37.477902
2faedd3945209fa223ec306429893161flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Nagatino I-Land / Central Park;Nagatino I-Land / Central Park;55.688025;37.65443
30527a367db274d9a818a3e0baba2e1bflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Красноказарменная 15;Красноказарменная 15;55.756528;37.706236
310e3de09b2b2392077e5ca8891cf83bflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Серебряный фонтан;Серебряный фонтан;55.808042;37.648052
315be4df57e7bda17e02424c0769b306flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Зеленая вертикаль;Зеленая вертикаль;55.581744;37.581298
340d89adea4604d5e22037126be8861dflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Водный;Водный;55.841023;37.494315
34bf87ef5c606a4d48924f509574a9efflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Талисман на Дмитровском;Талисман на Дмитровском;55.855123;37.559478
34f80834f0b36ee5c2de974b29378d82flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Aquatoria;Aquatoria;55.868834;37.457376
36052f20bcfdddea2b5b15f082e47dfdflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Тринити;Тринити;55.856174;37.556532
3784dff19f13397f7a79cbdae8f6971eflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Barkli Gallery;Barkli Gallery;55.741206;37.623277
3857870d0ab694c297411d3db5ce197dflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Петровский парк;Петровский парк;55.798839;37.564455
3918c89bb4fbaa0fba32c53e454a63e1flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Грани;Грани;55.718953;37.726619
3bbc76e406eb4ec5347b54b2ef3068ceflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК High Garden;High Garden;55.789583;37.657053
3bd0b2dab3f64a862733b548cf1c9bf3flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Jazz;Jazz;55.794082;37.611581
3bed64dd40e3bff288585055d7cfc513flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Дербеневская 20;Дербеневская 20;55.721138;37.64772
3c4ab2a82d0212e2b40105b64b224084flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Балтийский;Балтийский;55.823201;37.505211
3eb8e64c150a32ccdffe8dda8685e45dflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Аристократ;Аристократ;55.719252;37.445716
3ee6325a135a3cf28b79961748dc6da1flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Вестердам;Вестердам;55.699761;37.467697
3ef29e7bc26e9e8cef3aa3a4639aaa54flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК River Park (Фаза 2);River Park (Фаза 2);55.745007;37.521201
3f10a73798ca09e147f2203b76518b6aflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Большая Очаковская 2;Большая Очаковская 2;55.691618;37.467626
4006456c5ca089d1c551f35ef4fc479dflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК D1 (Dмитровский 1);D1 (Dмитровский 1);55.80871;37.57863
4018f9f591b0cd41ec1ac4948b3efe9bflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК КутузовGRAD II;КутузовGRAD II;55.716757;37.430058
404350f40385121e9fe090fc224aee5eflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Влюблино;Влюблино;55.670041;37.773771
408af0b8d7eb3217715130a176eff772flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК PerovSky / Перовский;PerovSky / Перовский;55.763903;37.798367
424dee0f48161b40cfc16ef424e4405aflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Врубеля 4;Врубеля 4;55.806282;37.502202
4442f6b6ea18f364d61aa05a109a76e5flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Фили Град-2;Фили Град-2;55.755702;37.508679
4497a18540f58579b24fd416a2e49e94flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Лёвшинский 7;Лёвшинский 7;55.742777;37.590219
451c98bddebfc474ceb8341a888a5054flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Дмитровский парк;Дмитровский парк;55.887776;37.528046
455ec2bd8c909301089a29595bc75647flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Михалковский / Loft Park (1 оч.);Михалковский / Loft Park (1 оч.);55.839375;37.514329
458bda0339cc2a5ac77f331f75789415flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Соседи 21/19;Соседи 21/19;55.725757;37.747397
45cc1b63344db2b607a33d28d56adcf8flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Bulgari Hotel & Residences Moscow;Bulgari Hotel & Residences Moscow;55.756153;37.60664
47fbc46d6a077575602a21fa4f2feee1flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Золотая Звезда;Золотая Звезда;55.759724;37.740237
4844f51d84aa04352f86b4f65f34c07dflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Я51;Я51;55.860868;37.689905
485a80f051774c491ab89c14b038c780flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Вавилова 4;Вавилова 4;55.708729;37.589698
486f0d28c24569d0dd93e69f74a82d71flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Утесов / Карамышевский бриз;Утесов / Карамышевский бриз;55.76917;37.494207
4893b0a773f84abb1e22cd876612c45cflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК ALIA;ALIA;55.818847;37.420707
49a17b7887ae5890ab6d40177f1eb66eflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Маяковский;Маяковский;55.837459;37.497746
49a3b5aa0c30b65c7de9faeadb5cb803flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Второй Нагатинский;Второй Нагатинский;55.677062;37.640982
49ade2e1ce668447cd88428bd59fa59aflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК TITUL на Серебрянической;TITUL на Серебрянической;55.749719;37.650406
4af7cae0481e59e85727e64d5b10ff41flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Карамель;Карамель;55.793505;37.580274
4b631ab4300a701ec4d3991c78e8f324flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Манифест;Манифест;55.723364;37.432412
4d45c6e0d42c02980633f7d5516a5754flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Столичные поляны;Столичные поляны;55.554537;37.556217
4d5926475c008d8253881e531e6892d4flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК FORIVER;FORIVER;55.715875;37.650594
4e27935d53ca12c26add29d453129d91flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Парк легенд;Парк легенд;55.701399;37.646004
4e48bcd18eac130c8c386715d76a086aflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Реномэ;Реномэ;55.783271;37.599238
4e64070a21907ab479a385cfc2ff732cflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Донской Олимп;Донской Олимп;55.71055;37.608275
504521331a5dd0920cdeeb72ff8e31a0flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Пикассо;Пикассо;55.669031;37.448599
50d422bf025dcac766af4f471b180eb8flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Талисман на Водном;Талисман на Водном;55.840214;37.494871
5128d68a28b0b577a0659b53e55b7623flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Атмосфера;Атмосфера;55.670752;37.751152
520bad71fed9d856f3c862ce61a19c57flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Светлый мир Станция Л;Светлый мир Станция Л;55.662359;37.735341
521128201d02f00a4e18c58b54015156flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Воробьев Дом;Воробьев Дом;55.727724;37.535987
53447664fda2447e4afb3415adbe4fb7flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Level Причальный / Кандинский Баухаус;Level Причальный / Кандинский Баухаус;55.760236;37.516467
53d715baf20b84a28dd2ddb26ddb235fflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Ты и я;Ты и я;55.870925;37.688252
53f412038c3be0a2b524e801051e67d1flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Суббота;Суббота;55.77958;37.573501
547494370b559a45e3c723f377c981efflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Кутузовский 12;Кутузовский 12;55.748914;37.557304
5750c92c44ee2e931919aaf04378558cflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Afi tower;Afi tower;55.848872;37.650478
57bb239113d38cc13a58b0e964310a0bflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Life-Варшавская;Life-Варшавская;55.651135;37.63164
58ab18a0a10c862131b8c9c06a8031d5flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Silver / Резиденции кинематографистов;Silver / Резиденции кинематографистов;55.848114;37.650693
595f6d0504bc6e512d9a03a289034f81flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Концепт House;Концепт House;55.723475;37.433184
5a35ee266cc1512e19611b79133c270aflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Нормандия;Нормандия;55.882581;37.682979
5a8591d886ffc566cf133a259821d913flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Счастье на Масловке / Васнецов Дом;Счастье на Масловке / Васнецов Дом;55.794371;37.566216
5ae17c8f6cbe5cc95611866ba0cc7d5cflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК ORDYNKA;ORDYNKA;55.735297;37.62616
5c655b651a6069b33c5da4bf1f52a20cflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Wellton Towers;Wellton Towers;55.77354;37.473878
5c9b0249a1622de1b3f2c66a695f693cflats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Вереск;Вереск;55.784597;37.494494
5db04f5a2d77f783db2a679d6a2d61f3flats_moscow;г.Москва;moscow_flats;г.Москва, ЖК Режиссер;Режиссер;55.834633;37.63915
